256,16,16,10
-22.030634,32.583042,-20.9921,-6.8308797
18.117533,37.08342,-19.539415,-7.238241
-4.319251,33.254253,-22.29453,-5.7435064
2.7138982,-9.343481,-21.370068,-6.8529487
19.687527,33.258602,-21.156723,-8.040666
20.35535,25.460003,-21.662708,-5.915848
14.307956,39.07489,-20.633957,-7.530049
22.144352,32.817192,-22.34413,-6.9644036
-26.139318,36.173546,-20.226917,-6.6417937
15.373601,33.429157,-19.098536,-7.4429317
-20.012613,32.150913,-23.606861,
-10.771786,2.7242146,-19.619123,
9.3598585,33.577026,-21.507257,
-23.120087,32.999157,-22.423632,
-30.265127,32.88818,-23.883987,
0.5367128,249.36638,-22.007551,
-12.671598,,,
9.285889,,,
-9.535659,,,
4.647023,,,
10.16528,,,
-6.178179,,,
-11.667801,,,
14.795299,,,
9.141886,,,
-15.286438,,,
-1.0908934,,,
-28.164465,,,
-19.275267,,,
-10.062864,,,
-9.686687,,,
15.66025,,,
-19.290215,,,
-20.324026,,,
7.156053,,,
19.56129,,,
5.259696,,,
29.16487,,,
29.263031,,,
0.687463,,,
10.79674,,,
23.331411,,,
13.65113,,,
24.114584,,,
22.370426,,,
50.039856,,,
-18.735626,,,
-25.13488,,,
-1.6970663,,,
0.26571533,,,
6.760614,,,
13.076746,,,
-12.026057,,,
-23.554375,,,
2.3062236,,,
10.063328,,,
0.7767984,,,
9.506926,,,
-18.064669,,,
-6.3139834,,,
-10.213992,,,
21.236698,,,
5.7516546,,,
72.66411,,,
87.54028,,,
57.565376,,,
103.24487,,,
81.88331,,,
93.900185,,,
122.697624,,,
133.5072,,,
108.472595,,,
212.95238,,,
142.46971,,,
92.53781,,,
119.224045,,,
88.036316,,,
36.643482,,,
15.546651,,,
18.25159,,,
-6.9125443,,,
6.7963243,,,
-4.5748577,,,
18.644361,,,
-8.130937,,,
-30.150377,,,
19.092508,,,
7.0678163,,,
-18.420353,,,
7.461887,,,
10.656709,,,
-1.2601063,,,
-81.88954,,,
-171.62038,,,
-246.02835,,,
-342.6193,,,
-442.35837,,,
-479.90747,,,
-367.81454,,,
-305.72638,,,
-211.31706,,,
-58.902843,,,
4.3094354,,,
91.00596,,,
0.65289605,,,
47.443882,,,
8.507029,,,
41.62488,,,
-1.7303405,,,
12.741188,,,
12.708802,,,
-16.306667,,,
-5.0576296,,,
16.888699,,,
-18.05774,,,
-14.15187,,,
2.856922,,,
-44.153057,,,
-120.51795,,,
-289.8659,,,
-543.57556,,,
-917.2094,,,
-1365.5415,,,
-1878.0143,,,
-2379.7737,,,
-2786.2407,,,
-2882.2124,,,
-2908.1604,,,
-2592.6904,,,
-1994.974,,,
-1352.0685,,,
-744.2431,,,
-214.99257,,,
27.997084,,,
118.42681,,,
150.27032,,,
11.487892,,,
31.522823,,,
39.368477,,,
15.9768,,,
17.582558,,,
-2.4949708,,,
-11.120901,,,
11.773792,,,
-38.84003,,,
-141.86499,,,
-344.4795,,,
-784.2257,,,
-1297.0293,,,
-1963.1564,,,
-2989.8362,,,
-4079.4507,,,
-5104.858,,,
-6076.208,,,
-6709.901,,,
-6882.1055,,,
-6527.581,,,
-5463.7954,,,
-3962.9846,,,
-2468.8542,,,
-1133.0916,,,
-311.61465,,,
225.87955,,,
336.52966,,,
153.72931,,,
-33.32892,,,
30.173048,,,
26.477427,,,
-17.18123,,,
-1.0232666,,,
32.1484,,,
-5.249824,,,
-70.622055,,,
-244.50925,,,
-484.99005,,,
-831.3738,,,
-1445.6222,,,
-1952.3782,,,
-2672.8584,,,
-3547.7065,,,
-4114.7363,,,
-4473.68,,,
-4599.6323,,,
-4617.903,,,
-4411.8906,,,
-3995.4805,,,
-3282.789,,,
-2469.6646,,,
-1678.4297,,,
-787.5068,,,
-89.235535,,,
204.75043,,,
143.95555,,,
-12.929682,,,
-7.3148956,,,
-18.708185,,,
-7.507707,,,
28.37517,,,
36.73034,,,
36.85923,,,
-77.724945,,,
-148.98145,,,
-398.17752,,,
-548.8096,,,
-656.17786,,,
-771.3565,,,
-947.42004,,,
-1165.298,,,
-1172.4437,,,
-1180.5724,,,
-1307.4382,,,
-1311.2941,,,
-1282.5532,,,
-1203.3691,,,
-1194.4668,,,
-1143.3083,,,
-1019.11255,,,
-746.3664,,,
-404.98947,,,
-85.24227,,,
-128.93745,,,
-81.99731,,,
-0.707515,,,
-8.5987625,,,
3.2660494,,,
-27.467485,,,
31.279745,,,
12.583994,,,
15.97658,,,
27.466677,,,
-90.46309,,,
58.49966,,,
189.04128,,,
431.97125,,,
574.6506,,,
630.1802,,,
414.74237,,,
334.5591,,,
120.693214,,,
36.203384,,,
73.785065,,,
324.0197,,,
49.489063,,,
-520.63745,,,
-984.03,,,
-1224.1854,,,
-1146.8739,,,
-766.524,,,
-468.5549,,,
-142.86792,,,
-5.208005,,,
-11.7426195,,,
3.3382869,,,
8.030978,,,
34.83521,,,
106.11989,,,
